date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2014-09-23,39.2554,39.4131,39.0222,39.0702,1632282,1632282,-0.390841,-0.99,39.1519,"Sep 23, 14",0.08407278538964826
2014-09-24,39.0017,39.7971,38.9331,39.7422,1650529,1650529,0.671971,1.72,39.5283,"Sep 24, 14",0.10271863086220383
2014-09-25,39.6736,39.7628,39.0085,39.0085,1629584,1629584,-0.733681,-1.846,39.1799,"Sep 25, 14",0.08236080820861148
2014-09-26,39.0305,39.1336,38.5357,38.8312,2218441,2218441,-0.177328,-0.455,38.8009,"Sep 26, 14",0.07744130165759358
2014-09-29,38.515,39.2979,38.4326,39.2779,1626565,1626565,0.44673,1.15,39.1022,"Sep 29, 14",0.08983579447394864
2014-09-30,39.3192,39.4497,39.0511,39.1611,2120557,2120557,-0.116839,-0.297,39.2218,"Sep 30, 14",0.08659496895133764
2014-10-01,39.0717,39.1267,38.6113,38.625,2481276,2481276,-0.536075,-1.369,38.7381,"Oct 1, 14",0.07171991276408014
2014-10-02,38.5769,38.6525,37.9996,38.3707,1708052,1708052,-0.254293,-0.658,38.284,"Oct 2, 14",0.06466390308599844
2014-10-03,38.6456,39.1817,38.5975,39.113,1577280,1577280,0.74226,1.934,38.9865,"Oct 3, 14",0.08526034816676936
2014-10-06,39.2161,39.2848,38.7831,38.8793,1157370,1157370,-0.233672,-0.597,38.9405,"Oct 6, 14",0.07877592244216186
2014-10-07,38.6594,38.7144,37.8003,37.8003,1515558,1515558,-1.079,-2.775,38.16,"Oct 7, 14",0.04883713186941253
2014-10-08,37.8415,38.8449,37.6628,38.8037,2124682,2124682,1.0034,2.655,38.2895,"Oct 8, 14",0.07667826482649931
2014-10-09,38.68,38.68,37.8209,37.8209,2526263,2526263,-0.982807,-2.533,38.1015,"Oct 9, 14",0.04940871582288675
2014-10-10,37.7384,37.814,36.7144,36.8656,5133638,5133638,-0.955316,-2.526,37.044,"Oct 10, 14",0.022902203650368255
2014-10-13,36.9274,37.2711,36.2402,36.2814,2527277,2527277,-0.584185,-1.585,36.695,"Oct 13, 14",0.006692526678542273
2014-10-14,36.4532,36.6938,35.5804,35.5941,3972861,3972861,-0.687278,-1.894,36.0228,"Oct 14, 14",-0.012377844740040325
2014-10-15,34.9618,35.656,34.2264,35.5941,4723905,4723905,0,0,34.9065,"Oct 15, 14",-0.012377844740040325
2014-10-16,34.9,35.8209,34.7419,35.5391,5362096,5362096,-0.054983,-0.154,37.3473,"Oct 16, 14",-0.013903918402228651
2014-10-17,35.8553,36.7075,35.7522,35.924,3810818,3810818,0.384874,1.083,36.177,"Oct 17, 14",-0.003224177446296058
2014-10-20,35.7866,35.9996,34.9549,35.979,4942206,4942206,0.054984,0.153,35.4964,"Oct 20, 14",-0.001698103784107732
2014-10-21,36.3295,37.1336,36.3295,37.113,2231876,2231876,1.134,3.152,36.776,"Oct 21, 14",0.029766760450829932
2014-10-22,36.9549,37.0168,36.4188,36.4601,2161086,2161086,-0.652913,-1.759,36.6787,"Oct 22, 14",0.011650878740961438
2014-10-23,36.8312,37.2573,36.8312,36.9137,1754719,1754719,0.453604,1.244,37.0424,"Oct 23, 14",0.024236824434936542
2014-10-24,36.9068,37.1886,36.7762,37.1474,1508194,1508194,0.233674,0.633,37.0313,"Oct 24, 14",0.030721250159544033
2014-10-27,37.0718,37.1886,36.8381,37.1061,1105293,1105293,-0.041236,-0.111,37.0548,"Oct 27, 14",0.029575307573209895
2014-10-28,37.1955,37.5735,37.0305,37.5666,1714329,1714329,0.460476,1.241,37.422,"Oct 28, 14",0.04235270614480504
2014-10-29,37.5185,37.5803,37.2023,37.4566,1484268,1484268,-0.109964,-0.293,37.3614,"Oct 29, 14",0.039300558820428384
2014-10-30,36.676,37.1277,36.5222,37.07,2504261,2504261,-0.3866,-1.032,28.3949,"Oct 30, 14",0.028573648314937253
2014-10-31,37.9446,38.0821,37.6972,37.9927,2087828,2087828,0.922676,2.489,37.9563,"Oct 31, 14",0.05417561500768588
2014-11-03,38.3483,39.6362,37.9543,39.2518,4559916,4559916,1.259,3.314,39.0775,"Nov 3, 14",0.08911160315425565
2014-11-04,38.6943,39.2421,38.2906,38.6174,5765189,5765189,-0.634335,-1.616,38.6151,"Nov 4, 14",0.07150903713075968
2014-11-05,39.0307,39.0884,38.4252,38.5694,2341387,2341387,-0.048056,-0.124,38.6476,"Nov 5, 14",0.07017719102557708
2014-11-06,38.8193,39.7948,38.6943,39.7612,2968264,2968264,1.1918,3.09,39.4594,"Nov 6, 14",0.1032458199455054
2014-11-07,39.7804,39.8669,39.271,39.3383,2458734,2458734,-0.422889,-1.064,39.4713,"Nov 7, 14",0.09151170082296986
2014-11-10,39.3863,39.9342,39.2902,39.9149,2583931,2583931,0.576666,1.466,39.6911,"Nov 10, 14",0.10751050216147537
2014-11-11,39.9053,40.4724,39.7323,40.0399,2163823,2163823,0.124943,0.313,40.1702,"Nov 11, 14",0.11097885139372157
2014-11-12,39.6939,39.9245,39.4248,39.838,2504261,2504261,-0.201833,-0.504,39.7083,"Nov 12, 14",0.10537677371379744
2014-11-13,39.9342,40.1168,39.6554,39.838,1805461,1805461,0,0,39.8626,"Nov 13, 14",0.10537677371379744
2014-11-14,39.7515,40.0303,39.6843,39.9534,1331282,1331282,0.115334,0.29,39.8799,"Nov 14, 14",0.10857875372500717
2014-11-17,39.9534,40.0783,39.6074,39.6362,2697164,2697164,-0.317166,-0.794,39.7621,"Nov 17, 14",0.09977747071325918
2014-11-18,38.6847,39.5593,38.4925,39.2133,5891377,5891377,-0.422889,-1.067,39.2267,"Nov 18, 14",0.08804335159072364
2014-11-19,39.2325,39.7227,39.1172,39.2133,4012147,4012147,0,0,39.3188,"Nov 19, 14",0.08804335159072364
2014-11-20,38.9826,39.8159,38.9826,39.6554,2303826,2303826,0.442111,1.127,39.552,"Nov 20, 14",0.10031020915533215
2014-11-21,40.1264,40.7319,40.0783,40.6069,5306170,5306170,0.951498,2.399,40.4646,"Nov 21, 14",0.1267112835111904
2014-11-24,40.7895,40.8472,40.357,40.6069,2122424,2122424,0,0,40.5846,"Nov 24, 14",0.1267112835111904
2014-11-25,40.6838,41.2028,40.6646,41.049,2713879,2713879,0.44211,1.089,40.9976,"Nov 25, 14",0.13897814107579873
2014-11-26,41.0202,41.198,40.876,41.0779,1752695,1752695,0.028836,0.07,41.0529,"Nov 26, 14",0.13978002341829404
2014-11-28,41.0779,41.3133,40.9337,41.0779,1091780,1091780,0,0,41.0788,"Nov 28, 14",0.13978002341829404
2014-12-01,41.0298,41.0683,39.963,39.9726,4411159,4411159,-1.1053,-2.691,40.2338,"Dec 1, 14",0.10911149216708013
2014-12-02,39.9822,40.4628,39.9342,40.3474,2014436,2014436,0.374832,0.938,40.2332,"Dec 2, 14",0.1195109905050472
2014-12-03,40.3474,40.7223,40.1936,40.5877,2250275,2250275,0.240278,0.596,40.4938,"Dec 3, 14",0.12617854506911724
2014-12-04,40.5108,41.0202,40.3859,40.6261,1346823,1346823,0.038444,0.095,40.6616,"Dec 4, 14",0.12724402195326337
2014-12-05,40.5877,40.8376,40.4435,40.655,1019549,1019549,0.028835,0.071,40.6736,"Dec 5, 14",0.1280459042957587
2014-12-08,40.5877,40.8568,39.8044,39.8957,1425753,1425753,-0.759279,-1.868,40.1319,"Dec 8, 14",0.10697776371940221
2014-12-09,39.3959,39.8188,39.3863,39.79,1803210,1803210,-0.105721,-0.265,39.6564,"Dec 9, 14",0.10404492760861483
2014-12-10,39.7515,39.7515,38.7424,38.7712,2654911,2654911,-1.0188,-2.56,39.0467,"Dec 10, 14",0.07577649402611533
2014-12-11,38.925,39.5785,38.9154,39.0403,1640864,1640864,0.269109,0.694,39.2442,"Dec 11, 14",0.08324315625329502
2014-12-12,38.6367,39.0403,38.1657,38.1753,2335765,2335765,-0.864999,-2.216,38.4256,"Dec 12, 14",0.059242179566151174
2014-12-15,38.5117,38.6078,37.1469,37.1758,4510349,4510349,-0.999553,-2.618,37.5626,"Dec 15, 14",0.03150925910511051
2014-12-16,36.8105,37.9447,36.6183,36.9739,3849394,3849394,-0.201832,-0.543,37.2897,"Dec 16, 14",0.02590718142518637
2014-12-17,36.849,38.4348,36.6087,38.2138,3508188,3508188,1.2398,3.353,37.804,"Dec 17, 14",0.06031043112968298
2014-12-18,38.9058,39.2133,38.5501,39.1172,3104066,3104066,0.903444,2.364,38.9112,"Dec 18, 14",0.08537688470097275
2014-12-19,39.3094,39.8188,39.271,39.7708,3736336,3736336,0.653559,1.671,39.553,"Dec 19, 14",0.10351218916654188
2014-12-22,39.7708,40.2513,39.7708,40.2513,1590221,1590221,0.480554,1.208,40.0766,"Dec 22, 14",0.1168445236152963
2014-12-23,40.3474,40.3763,39.7515,39.7612,1872341,1872341,-0.490165,-1.218,39.913,"Dec 23, 14",0.1032458199455054
2014-12-24,39.8092,39.9101,39.3671,39.5305,1426901,1426901,-0.230668,-0.58,39.553,"Dec 24, 14",0.09684463460247182
2014-12-26,39.7323,39.9534,39.6843,39.7708,588034,588034,0.240279,0.608,39.8247,"Dec 26, 14",0.10351218916654188
2014-12-29,39.7515,39.9534,39.7054,39.7227,976423,976423,-0.048057,-0.121,39.7803,"Dec 29, 14",0.10217756838197359
2014-12-30,39.6074,39.9726,39.5401,39.7612,1323452,1323452,0.038446,0.097,39.7488,"Dec 30, 14",0.1032458199455054
2014-12-31,39.7804,40.1648,39.3094,39.3479,1423993,1423993,-0.413279,-1.039,39.7248,"Dec 31, 14",0.09177807004400654
2015-01-02,39.6755,39.8007,38.8951,39.0781,1530798,1530798,-0.269754,-0.686,39.1852,"Jan 2, 15",0.0842919850611262
2015-01-05,38.8469,38.9818,38.2495,38.3459,2042240,2042240,-0.732232,-1.874,38.5165,"Jan 5, 15",0.06397578259832082
2015-01-06,38.3555,38.5578,37.5944,37.7485,2084562,2084562,-0.597351,-1.558,37.9198,"Jan 6, 15",0.0473998479475697
2015-01-07,38.0761,38.3555,37.8545,38.2495,3359660,3359660,0.501004,1.327,38.1343,"Jan 7, 15",0.061300991670412454
2015-01-08,38.7698,39.4828,38.712,39.3961,2116341,2116341,1.1465,2.997,39.2792,"Jan 8, 15",0.09311546550796052
2015-01-09,39.502,39.502,38.818,39.107,1644939,1644939,-0.28904,-0.734,39.1331,"Jan 9, 15",0.08509386740362153
2015-01-12,39.1263,39.2323,38.4904,38.6446,2771191,2771191,-0.462464,-1.183,38.6945,"Jan 12, 15",0.07226374992369627
2015-01-13,38.9914,39.213,37.8931,38.105,2013474,2013474,-0.539538,-1.396,38.3718,"Jan 13, 15",0.05729157995793581
2015-01-14,37.604,37.6715,36.814,37.6329,5134006,5134006,-0.472098,-1.239,37.2727,"Jan 14, 15",0.04419231857758838
2015-01-15,37.8931,37.9682,36.602,36.6213,2630296,2630296,-1.0116,-2.688,36.9619,"Jan 15, 15",0.01612366191086618
2015-01-16,36.4479,37.0548,36.3804,36.8525,3003980,3003980,0.231234,0.631,36.8287,"Jan 16, 15",0.02253872065082881
2015-01-20,37.0259,37.2475,36.3804,36.5442,5033605,5033605,-0.30831,-0.837,36.5871,"Jan 20, 15",0.013984384104416674
2015-01-21,36.3708,37.0067,36.3033,36.7658,2721609,2721609,0.221596,0.606,36.6977,"Jan 21, 15",0.020133073623342823
2015-01-22,37.103,38.4037,36.7273,38.2014,4856573,4856573,1.4356,3.905,37.8314,"Jan 22, 15",0.05996637088584417
2015-01-23,38.1532,38.1532,37.3439,37.3921,1519250,1519250,-0.809307,-2.119,37.573,"Jan 23, 15",0.03751089061658927
2015-01-26,37.3728,37.7389,37.0645,37.7196,1511214,1511214,0.327576,0.876,37.4622,"Jan 26, 15",0.046597965605074364
2015-01-27,37.2861,37.816,37.1705,37.3342,1703508,1703508,-0.385387,-1.022,37.4661,"Jan 27, 15",0.03590435125221292
2015-01-28,37.5847,37.6233,36.5731,36.6116,2033523,2033523,-0.722599,-1.935,36.9564,"Jan 28, 15",0.015854518010444008
2015-01-29,36.6116,37.0645,36.313,37.0548,2329983,2329983,0.443195,1.211,36.8006,"Jan 29, 15",0.028151897048296112
2015-01-30,36.6213,36.92,36.3322,36.3901,3054313,3054313,-0.664792,-1.794,36.5334,"Jan 30, 15",0.00970860317090355
2015-02-02,36.5153,37.3439,36.3322,37.2764,2508493,2508493,0.886389,2.436,36.8139,"Feb 2, 15",0.03430058656722226
2015-02-03,37.6137,38.1821,37.498,38.1725,2950375,2950375,0.896021,2.404,37.8225,"Feb 3, 15",0.05916448854334884
2015-02-04,37.8931,38.0183,37.4017,37.6811,2567439,2567439,-0.491366,-1.287,37.7246,"Feb 4, 15",0.04552971404154256
2015-02-05,37.7871,38.3652,37.7871,38.0857,1826367,1826367,0.404655,1.074,38.1295,"Feb 5, 15",0.05675606683647716
2015-02-06,38.0954,38.3555,37.7919,37.9027,2697212,2697212,-0.183059,-0.481,38.0785,"Feb 6, 15",0.05167840356046871
2015-02-09,37.7967,37.9894,37.5269,37.6137,3586102,3586102,-0.289039,-0.763,37.6955,"Feb 9, 15",0.04365958013551542
2015-02-10,37.8738,38.3073,37.3632,38.2206,1408747,1408747,0.606982,1.614,37.9966,"Feb 10, 15",0.060499109327917126
2015-02-11,38.1917,38.3555,37.7992,37.8931,3337005,3337005,-0.327578,-0.857,37.9506,"Feb 11, 15",0.05141203433943203
2015-02-12,38.1339,38.5964,38.0857,38.5578,1317705,1317705,0.664791,1.754,38.443,"Feb 12, 15",0.0698553282168246
2015-02-13,38.5097,38.8373,38.4519,38.6831,2211931,2211931,0.12525,0.325,38.6525,"Feb 13, 15",0.07333200148722828
2015-02-17,38.5482,39.0492,38.3073,39.0396,2875788,2875788,0.356482,0.922,38.7338,"Feb 17, 15",0.08322373349759439
2015-02-18,39.6177,40.6582,39.4153,40.0223,9007218,9007218,0.982733,2.517,39.9125,"Feb 18, 15",0.11049050782182127
2015-02-19,39.8874,40.0512,39.5406,39.6466,3737331,3737331,-0.375751,-0.939,39.7763,"Feb 19, 15",0.100066037369382
2015-02-20,39.5888,40.5715,39.3864,40.4173,2971880,2971880,0.770771,1.944,40.2384,"Feb 20, 15",0.12145049139571919
2015-02-23,40.3595,40.427,39.9741,40.2054,1967913,1967913,-0.211962,-0.524,40.1444,"Feb 23, 15",0.11557094577721541
2015-02-24,40.0994,40.5667,40.0801,40.5233,1922102,1922102,0.317944,0.791,40.4203,"Feb 24, 15",0.12439165154466403
2015-02-25,40.7931,40.9376,40.5522,40.6582,2343479,2343479,0.134885,0.333,40.697,"Feb 25, 15",0.1281346940361042
2015-02-26,40.6871,40.8316,40.4655,40.8124,1505418,1505418,0.154153,0.379,40.7273,"Feb 26, 15",0.132413249649003
2015-02-27,40.7545,40.8124,40.5089,40.6678,1676351,1676351,-0.144517,-0.354,40.692,"Feb 27, 15",0.12840106325714068
2015-03-02,40.7931,41.1785,40.7931,41.1399,1847082,1847082,0.472098,1.161,40.9787,"Mar 2, 15",0.1415003246374881
2015-03-03,40.8991,41.0147,40.6004,40.716,1635437,1635437,-0.423925,-1.03,40.7316,"Mar 3, 15",0.12973845872109485
2015-03-04,40.4173,40.6197,40.2054,40.4655,1305992,1305992,-0.250502,-0.615,40.4306,"Mar 4, 15",0.12278788685967337
2015-03-05,40.4559,40.6967,40.3113,40.6775,1376468,1376468,0.211961,0.524,40.5363,"Mar 5, 15",0.12867020715756303
2015-03-06,40.4173,40.5137,39.9741,40.0127,1528564,1528564,-0.66479,-1.634,40.1815,"Mar 6, 15",0.11022413860078478
2015-03-09,40.0223,40.3595,39.9211,40.215,1492378,1492378,0.202328,0.506,40.1686,"Mar 9, 15",0.11583731499825209
2015-03-10,39.714,39.7622,39.1456,39.1456,1961299,1961299,-1.0694,-2.659,39.3727,"Mar 10, 15",0.08616489364653923
2015-03-11,39.2997,39.6225,39.1841,39.3575,2064355,2064355,0.211961,0.541,39.4191,"Mar 11, 15",0.09204443926504301
2015-03-12,39.4924,39.7333,39.4731,39.5984,2719895,2719895,0.240866,0.612,39.5965,"Mar 12, 15",0.09872864190542781
2015-03-13,39.4635,39.9416,39.0348,39.3768,4704560,4704560,-0.221598,-0.56,39.3187,"Mar 13, 15",0.09257995238650187
2015-03-16,39.6562,40.3017,39.608,40.2824,2551437,2551437,0.905658,2.3,40.1685,"Mar 16, 15",0.11770744890427923
2015-03-17,40.003,40.1668,39.5598,40.0609,1504881,1504881,-0.221595,-0.55,39.9385,"Mar 17, 15",0.11156153406473876
2015-03-18,39.9356,40.8316,39.6658,40.5811,1295556,1295556,0.52027,1.299,40.2477,"Mar 18, 15",0.12599541622965468
2015-03-19,40.5137,40.7064,40.2921,40.6678,1085684,1085684,0.086712,0.214,40.5965,"Mar 19, 15",0.12840106325714068
2015-03-20,40.8413,40.9761,40.6582,40.6678,2315472,2315472,0,0,40.7431,"Mar 20, 15",0.12840106325714068
2015-03-23,40.5811,40.8894,40.4655,40.6582,1835393,1835393,-0.009636,-0.024,40.7293,"Mar 23, 15",0.1281346940361042
2015-03-24,40.5908,40.5908,39.5117,39.5888,3625952,3625952,-1.0694,-2.63,39.8313,"Mar 24, 15",0.09846227268439134
2015-03-25,39.6658,40.1716,39.2997,39.319,2776181,2776181,-0.269769,-0.681,39.6635,"Mar 25, 15",0.0909761877015112
2015-03-26,39.1937,39.4731,38.8953,39.213,1573740,1573740,-0.105983,-0.27,39.2293,"Mar 26, 15",0.08803502755256637
2015-03-27,39.213,39.7732,39.1937,39.7056,1932749,1932749,0.492576,1.256,39.5922,"Mar 27, 15",0.10170309820700213
2015-03-30,40.1016,40.43,39.9084,40.2947,2064181,2064181,0.589163,1.484,40.2161,"Mar 30, 15",0.11804873446873215
2015-03-31,39.8698,40.3527,39.6979,40.1305,1659179,1659179,-0.164191,-0.407,40.1421,"Mar 31, 15",0.11349271091725349
2015-04-01,40.0436,40.1016,39.3289,39.976,2170331,2170331,-0.154536,-0.385,39.7455,"Apr 1, 15",0.1092058312661972
2015-04-02,40.0533,40.6907,39.9181,40.6135,2135918,2135918,0.637453,1.595,40.5291,"Apr 2, 15",0.12689441235065296
2015-04-06,40.2561,40.7583,40.0919,40.4976,2379808,2379808,-0.115901,-0.285,40.5419,"Apr 6, 15",0.12367855894251419
2015-04-07,40.5072,41.0674,40.4396,40.9901,3072418,3072418,0.492576,1.216,40.9073,"Apr 7, 15",0.13734385491756426
2015-04-08,40.9805,41.135,40.5893,40.8163,2443178,2443178,-0.173848,-0.424,40.8851,"Apr 8, 15",0.13252146214504915
2015-04-09,40.7197,41.135,40.6328,41.0384,1332519,1332519,0.222141,0.544,40.9364,"Apr 9, 15",0.13868402506090433
2015-04-10,41.3378,42.0719,41.1157,42.0622,3370597,3370597,1.0238,2.495,41.7144,"Apr 10, 15",0.16709119261269356
2015-04-13,42.1009,42.1009,41.5214,41.5696,3708641,3708641,-0.492578,-1.171,41.8351,"Apr 13, 15",0.1534231219582578
2015-04-14,41.4924,41.7242,41.1254,41.5986,1777705,1777705,0.028975,0.07,41.5252,"Apr 14, 15",0.1542277789801388
2015-04-15,41.8014,42.0719,41.7049,41.898,1445622,1445622,0.299413,0.72,41.9025,"Apr 15, 15",0.1625351690612151
2015-04-16,41.6662,41.8787,41.589,41.6566,1070232,1070232,-0.241463,-0.576,41.7055,"Apr 16, 15",0.15583709302390106
2015-04-17,41.2799,41.5793,41.1447,41.5117,2333369,2333369,-0.144874,-0.348,41.3951,"Apr 17, 15",0.15181658259388126
2015-04-20,41.8497,41.956,41.6759,41.7145,1410574,1410574,0.202824,0.489,41.782,"Apr 20, 15",0.1574436323882776
2015-04-21,41.9367,42.0139,41.4055,41.4248,1719710,1719710,-0.289752,-0.695,41.5279,"Apr 21, 15",0.1494053862076237
2015-04-22,41.2606,41.3765,40.9225,41.2509,2726140,2726140,-0.173849,-0.42,41.2251,"Apr 22, 15",0.14458021875572286
2015-04-23,40.9708,41.3958,40.797,41.164,3973179,3973179,-0.086925,-0.211,41.2063,"Apr 23, 15",0.1421690223694653
2015-04-24,41.2509,41.3475,40.9708,41.0384,2200155,2200155,-0.12556,-0.305,41.0706,"Apr 24, 15",0.13868402506090433
2015-04-27,41.2799,41.3089,40.5314,40.5459,2298298,2298298,-0.492578,-1.2,40.8652,"Apr 27, 15",0.12501872908585426
2015-04-28,40.4396,40.8646,40.1499,40.739,1803453,1803453,0.193169,0.476,40.6364,"Apr 28, 15",0.13037663497982804
2015-04-29,40.6038,40.7583,40.0243,40.5265,2160963,2160963,-0.212483,-0.522,40.4265,"Apr 29, 15",0.12448044128500953
2015-04-30,40.401,40.5072,39.7056,39.9567,1726312,1726312,-0.569845,-1.406,40.0492,"Apr 30, 15",0.10867031814473836
2015-05-01,39.9953,40.4976,39.8311,40.401,1880177,1880177,0.444284,1.112,40.2549,"May 1, 15",0.12099821865583445
2015-05-04,40.4493,40.6424,40.2754,40.5072,1073820,1073820,0.106243,0.263,40.4998,"May 4, 15",0.12394492816355067
2015-05-05,40.2947,40.4203,40.0388,40.1692,1254801,1254801,-0.338043,-0.835,40.1802,"May 5, 15",0.11456651183955688
2015-05-06,40.43,40.43,39.947,40.1692,934611,934611,0,0,40.1225,"May 6, 15",0.11456651183955688
2015-05-07,40.1692,40.4203,39.8987,40.372,999682,999682,0.202825,0.505,40.3106,"May 7, 15",0.12019356163395324
2015-05-08,40.7873,41.0771,40.768,41.0481,1034717,1034717,0.676088,1.675,41.0081,"May 8, 15",0.1389531689613265
2015-05-11,40.9419,41.3668,40.9419,41.164,975490,975490,0.1159,0.282,41.1889,"May 11, 15",0.1421690223694653
2015-05-12,40.9129,41.0481,40.0823,40.4783,2617833,2617833,-0.685745,-1.666,40.4087,"May 12, 15",0.12314304582105534
2015-05-13,40.6135,40.9419,40.2851,40.3817,1992774,1992774,-0.096587,-0.239,40.4464,"May 13, 15",0.1204627055343756
2015-05-14,40.739,40.7826,40.4396,40.6135,2883667,2883667,0.231804,0.574,40.5727,"May 14, 15",0.12689441235065296
2015-05-15,40.7004,40.8163,40.5555,40.6038,2147413,2147413,-0.00966,-0.024,40.6362,"May 15, 15",0.12662526845023062
2015-05-18,40.6135,41.2413,40.5459,41.1737,1966147,1966147,0.569847,1.403,41.0729,"May 18, 15",0.14243816626988745
2015-05-19,40.1499,41.3668,40.0823,40.9225,5277345,5277345,-0.251119,-0.61,40.9802,"May 19, 15",0.13546817165276556
2015-05-20,41.0481,41.3744,40.9805,41.1543,2652326,2652326,0.2318,0.566,41.2385,"May 20, 15",0.14189987846904292
2015-05-21,41.1157,41.2702,40.7583,40.8742,2126257,2126257,-0.280091,-0.681,40.9114,"May 21, 15",0.1341280015094257
2015-05-22,40.8259,41.2123,40.6328,41.0481,1484752,1484752,0.173851,0.425,41.052,"May 22, 15",0.1389531689613265
2015-05-26,41.0288,41.1737,40.5507,40.6231,1919645,1919645,-0.42497,-1.035,40.7696,"May 26, 15",0.12716078157168945
2015-05-27,40.8259,41.4634,40.6618,41.1543,2507443,2507443,0.53121,1.308,41.1364,"May 27, 15",0.14189987846904292
2015-05-28,40.9998,41.2509,39.9374,40.3237,3347403,3347403,-0.830619,-2.018,40.3006,"May 28, 15",0.11885339149061336
2015-05-29,40.3623,40.401,39.4255,39.7828,5022554,5022554,-0.540869,-1.341,39.7644,"May 29, 15",0.10384515069283753
2015-06-01,40.0146,40.0146,39.4545,39.5221,2440065,2440065,-0.260776,-0.655,39.6054,"Jun 1, 15",0.09661156153406483
2015-06-02,39.5414,39.7346,39.2806,39.7056,2947454,2947454,0.183507,0.464,39.5179,"Jun 2, 15",0.10170309820700213
2015-06-03,39.8987,39.947,39.5414,39.6959,2722286,2722286,-0.009655,-0.024,39.7101,"Jun 3, 15",0.10143395430657996
2015-06-04,39.4931,39.6766,38.6432,39.1551,4091870,4091870,-0.540869,-1.363,39.0807,"Jun 4, 15",0.08642848818818982
2015-06-05,39.1551,39.2806,38.8267,38.9329,1760467,1760467,-0.222144,-0.567,38.9576,"Jun 5, 15",0.08026315059294893
2015-06-08,38.8846,38.9715,38.5466,38.5852,1353411,1353411,-0.347701,-0.893,38.6778,"Jun 8, 15",0.07061559036853296
2015-06-09,38.5659,38.9522,38.4696,38.7494,1439015,1439015,0.164191,0.426,38.7513,"Jun 9, 15",0.07517161392001162
2015-06-10,39.0198,39.2033,38.8943,39.1357,1789330,1789330,0.386337,0.997,39.0855,"Jun 10, 15",0.08589020038734528
2015-06-11,39.184,39.213,38.9136,39.1454,1576987,1576987,0.009657,0.025,39.0787,"Jun 11, 15",0.08615934428776766
2015-06-12,38.9522,39.1068,38.3776,38.479,2769551,2769551,-0.666429,-1.702,38.5822,"Jun 12, 15",0.06766888086081654
2015-06-15,38.2761,38.2761,37.9091,38.1699,2361878,2361878,-0.309067,-0.803,38.086,"Jun 15, 15",0.05909234687931809
2015-06-16,38.2375,38.45,38.0347,38.4307,1422563,1422563,0.260777,0.683,38.3165,"Jun 16, 15",0.06632871071747667
2015-06-17,38.4017,38.4403,37.9767,38.2472,1519421,1519421,-0.183511,-0.478,38.2479,"Jun 17, 15",0.061237174044539176
2015-06-18,38.4403,38.6866,38.3631,38.5369,1865267,1865267,0.289753,0.758,38.5632,"Jun 18, 15",0.06927542022519309
2015-06-19,38.4403,38.5755,38.1409,38.1409,2658779,2658779,-0.395994,-1.028,38.2733,"Jun 19, 15",0.05828768985743707
2015-06-22,38.45,38.6432,38.3727,38.45,3909250,3909250,0.30907,0.81,38.4665,"Jun 22, 15",0.06686422383893553
2015-06-23,38.5273,38.5852,38.0733,38.2472,2053553,2053553,-0.202829,-0.528,38.2287,"Jun 23, 15",0.061237174044539176
2015-06-24,38.1216,39.0681,37.6918,38.817,6127695,6127695,0.569846,1.49,38.5582,"Jun 24, 15",0.07704729718481033
2015-06-25,38.4403,39.1357,38.0347,38.6818,5265822,5265822,-0.135216,-0.348,38.7224,"Jun 25, 15",0.07329593065521291
2015-06-26,38.7302,38.8948,38.5124,38.7496,3350458,3350458,0.06778,0.175,38.7185,"Jun 26, 15",0.0751771632787832
2015-06-29,38.3429,38.5366,37.5102,37.5102,2516360,2516360,-1.2394,-3.198,37.8959,"Jun 29, 15",0.04078778697121545
2015-06-30,37.8394,37.9459,37.2585,37.3553,3037436,3037436,-0.154923,-0.413,37.4205,"Jun 30, 15",0.036489808602616
2015-07-01,37.6554,38.0476,37.5199,38.0137,4486572,4486572,0.658414,1.763,37.8692,"Jul 1, 15",0.054758297678703265
2015-07-02,38.1105,38.3816,37.9072,38.3235,2160799,2160799,0.309841,0.815,38.2456,"Jul 2, 15",0.06335425441590235
2015-07-06,37.8685,38.401,37.8394,38.1105,2509428,2509428,-0.213016,-0.556,38.1708,"Jul 6, 15",0.05744418732415478
2015-07-07,38.2751,38.5269,37.8935,38.5269,2927761,2927761,0.41635,1.092,38.2051,"Jul 7, 15",0.06899795228661326
2015-07-08,38.2267,38.2267,37.4812,37.5199,3390976,3390976,-1.007,-2.614,37.836,"Jul 8, 15",0.041056930871637816
2015-07-09,38.0234,38.0815,37.6748,37.6845,2237945,2237945,0.164602,0.439,37.807,"Jul 9, 15",0.045624053140659634
2015-07-10,38.0427,38.188,37.912,38.1493,2107093,2107093,0.464762,1.233,38.0704,"Jul 10, 15",0.058520762925843864
2015-07-13,38.4591,38.7302,38.2848,38.6915,1579730,1579730,0.542223,1.421,38.5769,"Jul 13, 15",0.07356507455563507
2015-07-14,38.7786,39.3693,38.6237,39.2047,2801301,2801301,0.513176,1.326,39.1799,"Jul 14, 15",0.08780472916354526
2015-07-15,39.1369,39.2337,38.7496,38.8561,2247745,2247745,-0.348573,-0.889,38.9211,"Jul 15, 15",0.07813219682465689
2015-07-16,39.0788,39.1562,38.8464,39.0594,1826485,1826485,0.203335,0.523,39.0252,"Jul 16, 15",0.0837731200159821
