date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2014-02-19,167.4013,168.4854,166.5905,166.7272,126524261,126524261,-1.1114,-0.662,168.0227,"Feb 19, 14",0.023835446683578485
2014-02-20,166.9549,168.0936,166.3446,167.711,104998099,104998099,0.983858,0.59,167.9701,"Feb 20, 14",0.02987674835749436
2014-02-21,168.0663,168.4307,167.4377,167.5197,118116359,118116359,-0.191307,-0.114,168.4012,"Feb 21, 14",0.028702016694330933
2014-02-24,167.875,169.5785,167.8021,168.4489,114063868,114063868,0.929198,0.555,168.7727,"Feb 24, 14",0.03440803165204863
2014-02-25,168.5582,169.0684,167.8295,168.3851,117084901,117084901,-0.063768,-0.038,168.5378,"Feb 25, 14",0.034016249738249155
2014-02-26,168.6311,169.0775,167.9206,168.3943,98677144,98677144,0.009111,0.005,169.3555,"Feb 26, 14",0.034072744935850274
2014-02-27,168.1574,169.3235,167.957,169.2779,93880780,93880780,0.883646,0.525,168.7657,"Feb 27, 14",0.039498740218501284
2014-02-28,169.2506,170.4895,168.5765,169.7061,150842000,150842000,0.428159,0.253,169.7063,"Feb 28, 14",0.04212822321989465
2014-03-03,168.2485,168.9408,167.3922,168.5127,167448668,167448668,-1.1934,-0.703,169.6068,"Mar 3, 14",0.03479981356584793
2014-03-04,170.1251,171.2456,170.1251,170.8812,167545852,167545852,2.3685,1.406,173.3964,"Mar 4, 14",0.049344256556973956
2014-03-05,171.0088,171.3276,170.7628,171.0361,88376859,88376859,0.154869,0.091,171.0227,"Mar 5, 14",0.05029546374267181
2014-03-06,171.4551,171.8195,171.0631,171.4278,82516500,82516500,0.391717,0.229,171.5109,"Mar 6, 14",0.0527008081883648
2014-03-07,172.0564,172.1384,170.7446,171.5007,114513432,114513432,0.072881,0.043,175.898,"Mar 7, 14",0.053148471221530574
2014-03-10,171.2092,171.4734,170.4257,171.4096,74939176,74939176,-0.091099,-0.053,171.0689,"Mar 10, 14",0.052589045949632186
2014-03-11,171.6647,171.9106,170.1707,170.5624,99009013,99009013,-0.847208,-0.494,172.6705,"Mar 11, 14",0.04738657514444657
2014-03-12,169.7334,170.6717,169.3508,170.6079,104824323,104824323,0.045549,0.027,170.4013,"Mar 12, 14",0.047665980741278445
2014-03-13,171.1181,171.2547,168.2212,168.6949,155014237,155014237,-1.9131,-1.121,169.4637,"Mar 13, 14",0.03591866410964487
2014-03-14,168.3487,169.2597,168.0208,168.2212,153919598,153919598,-0.47371,-0.281,170.5967,"Mar 14, 14",0.03300977551141981
2014-03-17,169.0684,170.1433,168.9955,169.7425,98359454,98359454,1.5213,0.904,169.9733,"Mar 17, 14",0.04235174769736022
2014-03-18,170.0887,171.1818,169.9065,170.9541,101804519,101804519,1.2116,0.714,171.2249,"Mar 18, 14",0.04979191959013973
2014-03-19,170.9905,171.2092,168.9591,170.0431,176267253,176267253,-0.910978,-0.533,171.1629,"Mar 19, 14",0.04419766687115482
2014-03-20,169.6696,171.1636,169.369,171.0334,117240972,117240972,0.990234,0.582,171.1455,"Mar 20, 14",0.05027888363033232
2014-03-21,171.7631,172.9562,170.2168,170.3724,163127905,163127905,-0.661009,-0.386,171.0472,"Mar 21, 14",0.04621982649833557
2014-03-24,170.9397,171.1684,168.9267,169.6678,121411145,121411145,-0.704547,-0.414,169.7361,"Mar 24, 14",0.04189303125596811
2014-03-25,170.5279,171.0495,169.5214,170.473,103851737,103851737,0.805199,0.475,170.3814,"Mar 25, 14",0.046837589202539706
2014-03-26,171.1318,171.4154,169.2012,169.2469,119842897,119842897,-1.2261,-0.719,170.0937,"Mar 26, 14",0.03930837596571489
2014-03-27,169.0639,169.5855,168.2679,168.8901,142382757,142382757,-0.35685,-0.211,169.2317,"Mar 27, 14",0.03711734482396524
2014-03-28,169.3704,170.5736,169.2744,169.7227,101641547,101641547,0.832648,0.493,169.8511,"Mar 28, 14",0.04223016020687074
2014-03-31,170.7841,171.3788,169.7516,171.1135,99744911,99744911,1.3908,0.819,171.0197,"Mar 31, 14",0.05077076029640325
2014-04-01,171.6716,172.3487,171.1057,172.2481,89193125,89193125,1.1346,0.663,174.2834,"Apr 1, 14",0.05773809194839041
2014-04-02,172.4768,173.0533,172.1474,172.8245,78680761,78680761,0.576448,0.335,172.6018,"Apr 2, 14",0.06127763889375039
2014-04-03,173.0899,173.1356,172.0651,172.5958,77435320,77435320,-0.22875,-0.132,174.2369,"Apr 3, 14",0.05987324197077358
2014-04-04,173.5199,173.5748,170.2809,170.5554,169380705,169380705,-2.0404,-1.182,171.7723,"Apr 4, 14",0.047343589668010874
2014-04-07,170.0979,170.4273,168.3228,168.6705,140802699,140802699,-1.8849,-1.105,169.2568,"Apr 7, 14",0.035768829020354914
2014-04-08,168.5515,169.6404,167.9842,169.3659,112659755,112659755,0.695401,0.412,169.0038,"Apr 8, 14",0.04003912906512126
2014-04-09,169.8234,171.2416,169.3293,171.1867,100253612,100253612,1.8208,1.075,172.3629,"Apr 9, 14",0.05122026556427347
2014-04-10,171.1867,171.2599,167.3803,167.5862,172959331,172959331,-3.6005,-2.103,169.5552,"Apr 10, 14",0.02911037872046973
2014-04-11,166.6849,167.8287,165.898,166.081,167250792,167250792,-1.5052,-0.898,166.9557,"Apr 11, 14",0.01986727313033132
2014-04-14,167.3803,167.7829,166.017,167.3896,132381601,132381601,1.3085,0.788,167.8679,"Apr 14, 14",0.027903100910862295
2014-04-15,167.7372,168.6613,166.081,168.5424,157092533,157092533,1.1528,0.689,167.7778,"Apr 15, 14",0.034982194801582066
2014-04-16,169.7044,170.3175,168.9541,170.3037,105196633,105196633,1.7614,1.045,169.646,"Apr 16, 14",0.045797954751031184
2014-04-17,170.0796,171.022,169.7868,170.5462,105254649,105254649,0.242475,0.142,171.5284,"Apr 17, 14",0.047287094470409755
2014-04-21,170.592,171.1958,170.3815,171.1409,68329343,68329343,0.594747,0.349,170.9433,"Apr 21, 14",0.05093901773273715
2014-04-22,171.3148,172.3853,171.2233,171.9187,85790307,85790307,0.777749,0.454,171.9252,"Apr 22, 14",0.05571531824297484
2014-04-23,171.8455,171.9461,171.3788,171.5161,73869384,73869384,-0.402599,-0.234,171.7525,"Apr 23, 14",0.05324303926968904
2014-04-24,172.3579,172.3762,171.0403,171.8638,88169916,88169916,0.3477,0.203,171.8056,"Apr 24, 14",0.055378189292072215
2014-04-25,171.2965,171.4063,170.0704,170.4547,100380205,100380205,-1.4091,-0.82,171.1371,"Apr 25, 14",0.046725212885572104
2014-04-28,171.1501,171.7357,169.2378,170.99,135121094,135121094,0.535273,0.314,170.7432,"Apr 28, 14",0.05001237367643122
2014-04-29,171.5435,172.0559,171.1775,171.7906,84097551,84097551,0.800621,0.468,0,"Apr 29, 14",0.054928684024202167
2014-04-30,171.5069,172.4768,171.269,172.303,101507717,101507717,0.512397,0.298,171.9688,"Apr 30, 14",0.05807522089929303
2014-05-01,172.2206,172.7879,171.7723,172.3167,93019095,93019095,0.013723,0.008,172.294,"May 1, 14",0.058159349617459985
2014-05-02,172.303,173.0624,171.818,172.0742,98121662,98121662,-0.242473,-0.141,172.3642,"May 2, 14",0.05667020989808142
2014-05-05,171.2324,172.5226,170.7567,172.4036,75882739,75882739,0.329401,0.191,171.9337,"May 5, 14",0.058692983603497166
2014-05-06,172.0193,172.1383,170.8665,170.9031,85454226,85454226,-1.5006,-0.87,174.2689,"May 6, 14",0.04947873969039405
2014-05-07,171.4978,171.9919,170.1985,171.9095,106500480,106500480,1.0065,0.589,171.2923,"May 7, 14",0.05565882304537372
2014-05-08,171.7174,172.9801,171.1775,171.722,93617513,93617513,-0.187573,-0.109,172.3881,"May 8, 14",0.05450742635513259
2014-05-09,171.7357,172.0559,170.9488,171.9827,83678568,83678568,0.260773,0.152,171.8237,"May 9, 14",0.05610832831324377
2014-05-12,172.7147,173.7395,172.0186,173.6526,86940045,86940045,1.6699,0.971,175.1478,"May 12, 14",0.06636282075609005
2014-05-13,173.8768,174.2336,173.6389,173.8127,66453965,66453965,0.160127,0.092,173.8664,"May 13, 14",0.06734596000999728
2014-05-14,173.6572,173.7395,172.7422,172.9892,72366848,72366848,-0.8235,-0.474,173.337,"May 14, 14",0.06228902574645826
2014-05-15,172.6324,172.6781,170.6286,171.4703,154956399,154956399,-1.5189,-0.878,171.6768,"May 15, 14",0.0529617914381529
2014-05-16,171.571,172.1383,170.8481,172.0651,97457678,97457678,0.594747,0.347,171.5359,"May 16, 14",0.05661432877871511
2014-05-19,171.7357,172.8337,171.5801,172.6964,63839398,63839398,0.631346,0.367,172.4945,"May 19, 14",0.060491004674977714
2014-05-20,172.6095,172.6324,171.1684,171.6076,111644478,111644478,-1.0888,-0.63,171.9559,"May 20, 14",0.05380492085452669
2014-05-21,172.1108,173.1356,172.0742,173.0533,89093285,89093285,1.4457,0.842,174.1901,"May 21, 14",0.062682649894962
2014-05-22,173.099,173.831,172.8062,173.4742,61549345,61549345,0.420899,0.243,173.4606,"May 22, 14",0.06526730518521523
2014-05-23,173.6206,174.2885,173.4703,174.1696,60156088,60156088,0.695398,0.401,177.2807,"May 23, 14",0.06953760522998156
2014-05-27,174.8101,175.295,174.7186,175.2401,72010355,72010355,1.0705,0.615,175.0687,"May 27, 14",0.07611131273346498
2014-05-28,175.2401,175.5146,174.8192,175.112,66722865,66722865,-0.128099,-0.073,178.5273,"May 28, 14",0.07532467851469214
2014-05-29,175.5146,176.0453,175.0663,176.0179,64376573,64376573,0.905846,0.517,175.5961,"May 29, 14",0.0808876132437025
2014-05-30,175.8532,176.4113,175.7068,176.3015,76315640,76315640,0.283648,0.161,176.1417,"May 30, 14",0.08262913911758192
2014-06-02,176.5486,176.5852,175.6519,176.4983,64655648,64655648,0.196725,0.112,176.7096,"Jun 2, 14",0.083837645083659
2014-06-03,176.0453,176.5028,175.9081,176.4113,65047193,65047193,-0.086925,-0.049,176.2976,"Jun 3, 14",0.08330339701938717
2014-06-04,176.1094,176.8688,175.9218,176.7682,55529372,55529372,0.356847,0.202,176.5521,"Jun 4, 14",0.08549504223937147
2014-06-05,176.9695,178.1041,176.3198,177.9211,92102592,92102592,1.1529,0.652,178.695,"Jun 5, 14",0.09257475020832606
2014-06-06,178.3054,178.8178,178.223,178.7674,78696219,78696219,0.846372,0.476,183.2462,"Jun 6, 14",0.0977716943093985
2014-06-09,178.7446,179.3851,178.5799,178.955,65118828,65118828,0.187572,0.105,178.9459,"Jun 9, 14",0.09892370507787446
2014-06-10,178.7263,179.0099,178.3511,178.9733,57129440,57129440,0.018299,0.01,185.0424,"Jun 10, 14",0.09903608139484188
2014-06-11,178.3328,178.5341,177.9485,178.3511,68772479,68772479,-0.622196,-0.348,181.0901,"Jun 11, 14",0.09521528661794576
2014-06-12,178.1041,178.2413,176.695,177.0884,106350200,106350200,-1.2627,-0.708,177.5547,"Jun 12, 14",0.08746132074718592
2014-06-13,177.4178,177.8021,176.8688,177.6283,82017278,82017278,0.539847,0.305,179.6538,"Jun 13, 14",0.09077672913684551
2014-06-16,177.4087,178.1498,177.1982,177.7747,87424332,87424332,0.146404,0.082,179.9737,"Jun 16, 14",0.09167573967258578
2014-06-17,177.5276,178.3969,177.3355,178.2688,84833876,84833876,0.494098,0.278,179.3135,"Jun 17, 14",0.09470990023070923
2014-06-18,178.2688,179.6779,177.8753,179.5726,105266767,105266767,1.3039,0.731,178.6656,"Jun 18, 14",0.10271625225596992
2014-06-19,179.7328,179.8883,179.1563,178.9184,85928920,85928920,-0.654221,-0.364,0,"Jun 19, 14",0.09869895244393925
2014-06-20,180.2301,180.298,179.9267,180.1473,100587108,100587108,1.2289,0.687,180.2226,"Jun 20, 14",0.10624535987133837
2014-06-23,180.1749,180.2485,179.7612,180.0922,70611486,70611486,-0.055165,-0.031,180.0473,"Jun 23, 14",0.10590700276396613
2014-06-24,179.7704,180.6622,178.805,179.0073,96236917,96236917,-1.0849,-0.602,182.6486,"Jun 24, 14",0.09924486799467222
2014-06-25,178.5935,180.0011,178.5935,179.8163,82781912,82781912,0.809073,0.452,179.4026,"Jun 25, 14",0.1042127609141661
2014-06-26,179.8439,179.8623,178.4832,179.6876,84311822,84311822,-0.128717,-0.072,179.3097,"Jun 26, 14",0.10342244222598454
2014-06-27,179.2647,180.0922,179.1774,180.037,71453616,71453616,0.349375,0.194,179.7007,"Jun 27, 14",0.10556803157835923
2014-06-30,179.9267,180.3542,179.7704,179.9451,70504228,70504228,-0.091945,-0.051,180.0711,"Jun 30, 14",0.10500369368058232
2014-07-01,180.3772,181.7011,180.322,181.1495,90470121,90470121,1.2044,0.669,181.1626,"Jul 1, 14",0.1123996519404565
2014-07-02,181.1679,181.5632,181.0851,181.3333,52474832,52474832,0.183878,0.102,181.2916,"Jul 2, 14",0.11352832773601032
2014-07-03,181.8482,182.3079,181.7103,182.2252,52938832,52938832,0.891819,0.492,183.6289,"Jul 3, 14",0.11900529151214928
2014-07-07,181.8758,182.0229,181.3242,181.5908,61696447,61696447,-0.634387,-0.348,181.9389,"Jul 7, 14",0.11510957919060809
2014-07-08,181.2598,181.3242,179.9818,180.4231,108142552,108142552,-1.1676,-0.643,181.2813,"Jul 8, 14",0.10793898764290376
2014-07-09,180.8737,181.3931,180.4875,181.2322,72992322,72992322,0.809072,0.448,180.9561,"Jul 9, 14",0.11290749464063228
2014-07-10,179.4854,180.9932,179.3383,180.5151,99040407,99040407,-0.717133,-0.396,180.2638,"Jul 10, 14",0.10850393961891532
2014-07-11,180.4048,180.892,180.0002,180.7633,64243410,64243410,0.24824,0.138,180.4521,"Jul 11, 14",0.11002808179767715
2014-07-14,181.6827,181.9126,181.5264,181.6735,58657919,58657919,0.910204,0.504,181.7147,"Jul 14, 14",0.11561742189078371
2014-07-15,181.7839,182.1332,180.5335,181.3333,111346230,111346230,-0.340178,-0.187,181.3558,"Jul 15, 14",0.11352832773601032
2014-07-16,182.1424,182.2803,181.508,182.0045,80073242,80073242,0.671164,0.37,181.9533,"Jul 16, 14",0.11765002084795616
2014-07-17,181.4428,182.1332,179.6784,179.9359,145398459,145398459,-2.0687,-1.137,180.9007,"Jul 17, 14",0.10494719848298119
2014-07-18,180.5243,181.9585,180.4231,181.7746,124330419,124330419,1.8387,1.022,181.2292,"Jul 18, 14",0.11623825498616175
2014-07-21,181.2046,181.5816,180.5978,181.4345,67591618,67591618,-0.340084,-0.187,181.1505,"Jul 21, 14",0.11414977490962316
2014-07-22,182.0505,182.5562,181.9218,182.2252,67677602,67677602,0.790682,0.436,182.2905,"Jul 22, 14",0.11900529151214928
2014-07-23,182.4964,182.8228,182.1332,182.6297,65611830,65611830,0.404537,0.222,182.5782,"Jul 23, 14",0.12148923797189623
2014-07-24,182.8044,183.0159,182.455,182.6389,56888093,56888093,0.009193,0.005,182.7366,"Jul 24, 14",0.12154573316949735
2014-07-25,182.124,182.2803,181.4253,181.7839,76837257,76837257,-0.85504,-0.468,181.8277,"Jul 25, 14",0.11629536426199769
2014-07-28,181.8206,182.124,180.7725,181.8574,69258785,69258785,0.073551,0.04,181.515,"Jul 28, 14",0.11674671176457235
2014-07-29,182.1976,182.455,181.0483,181.0759,80466351,80466351,-0.781491,-0.43,181.7385,"Jul 29, 14",0.11194769035964718
2014-07-30,181.7195,181.9585,180.3496,181.1035,104222452,104222452,0.027585,0.015,181.0803,"Jul 30, 14",0.11211717595245071
2014-07-31,179.8439,180.0002,177.4167,177.527,183479441,183479441,-3.5765,-1.975,178.5157,"Jul 31, 14",0.09015466788499785
2014-08-01,177.0398,178.143,176.1295,176.9846,189260864,189260864,-0.542448,-0.306,177.1202,"Aug 1, 14",0.08682390753946839
2014-08-04,177.3248,178.6395,176.5709,178.2626,91340487,91340487,1.278,0.722,177.6027,"Aug 4, 14",0.09467182738015188
2014-08-05,177.5362,177.9959,175.8905,176.5341,152690379,152690379,-1.7285,-0.97,176.8968,"Aug 5, 14",0.08405748509171566
2014-08-06,175.7066,177.3432,175.679,176.5892,94818317,94818317,0.055164,0.031,176.6829,"Aug 6, 14",0.08439584219908793
2014-08-07,177.3845,177.5638,175.1918,175.6331,135733421,135733421,-0.956177,-0.541,176.2147,"Aug 7, 14",0.0785246401962104
2014-08-08,176.0284,177.7845,175.5595,177.6649,117014384,117014384,2.0319,1.157,176.7235,"Aug 8, 14",0.09100148177078053
2014-08-11,178.3315,178.9705,178.0971,178.1752,74543691,74543691,0.510267,0.287,178.4785,"Aug 11, 14",0.0941351230029408
2014-08-12,178.0051,178.5016,177.3891,177.9316,73631640,73631640,-0.243637,-0.137,177.9159,"Aug 12, 14",0.0926392284229796
2014-08-13,178.6303,179.3383,178.3269,179.136,68926041,68926041,1.2044,0.677,178.9465,"Aug 13, 14",0.10003518668285379
2014-08-14,179.4302,179.9818,179.2647,179.9818,57370793,57370793,0.845848,0.472,179.6772,"Aug 14, 14",0.10522906039275215
2014-08-15,180.6346,180.8001,178.6487,179.9451,139950669,139950669,-0.036779,-0.02,179.7181,"Aug 15, 14",0.10500369368058232
2014-08-18,180.938,181.5356,180.8369,181.4529,75424360,75424360,1.5078,0.838,181.3148,"Aug 18, 14",0.1142627653048254
2014-08-19,181.8942,182.5378,181.5288,182.3999,59134709,59134709,0.946983,0.522,182.2168,"Aug 19, 14",0.12007808618833662
2014-08-20,182.1516,183.1078,182.1148,182.8871,72762541,72762541,0.487281,0.267,182.6384,"Aug 20, 14",0.12306987534825918
2014-08-21,183.0434,183.6594,182.8963,183.4204,67790690,67790690,0.533254,0.292,183.3463,"Aug 21, 14",0.12634475457442235
2014-08-22,183.2733,183.5951,182.7216,183.1354,76107359,76107359,-0.285012,-0.155,183.2045,"Aug 22, 14",0.12459463160525584
2014-08-25,184.0088,184.427,183.0988,184.064,63855022,63855022,0.928592,0.507,184.0366,"Aug 25, 14",0.13029696209356464
2014-08-26,184.1835,184.634,184.1375,184.1835,47298324,47298324,0.119522,0.065,184.3471,"Aug 26, 14",0.1310307855841451
2014-08-27,184.2754,184.4041,183.8249,184.1099,47873708,47873708,-0.07355,-0.04,184.1304,"Aug 27, 14",0.13057882400333579
2014-08-28,183.5031,184.1283,183.3193,184.0088,58330373,58330373,-0.101137,-0.055,183.8041,"Aug 28, 14",0.12995799090795776
2014-08-29,184.2938,184.5513,183.7146,184.5329,65906598,65906598,0.524061,0.285,184.2923,"Aug 29, 14",0.1331763749365198
2014-09-02,184.7719,184.7949,183.7514,184.4409,72425793,72425793,-0.091943,-0.05,184.3147,"Sep 2, 14",0.13261142296050804
2014-09-03,185.1489,185.1764,184.0824,184.3398,57461742,57461742,-0.101134,-0.055,184.5876,"Sep 3, 14",0.13199058986513001
2014-09-04,184.6524,185.3327,183.5675,184.0733,85236442,85236442,-0.266534,-0.145,184.5244,"Sep 4, 14",0.13035407136940058
2014-09-05,184.0364,184.9742,183.3376,184.9006,102176784,102176784,0.827368,0.449,184.2677,"Sep 5, 14",0.1354343406058619
2014-09-08,184.7259,184.9926,183.8801,184.4225,64145745,64145745,-0.478085,-0.259,184.4514,"Sep 8, 14",0.1324984325653058
2014-09-09,184.257,184.3858,182.8779,183.2549,88590876,88590876,-1.1676,-0.633,183.6466,"Sep 9, 14",0.12532845509583612
2014-09-10,183.356,184.064,182.7492,183.9444,67251103,67251103,0.68955,0.376,183.4759,"Sep 10, 14",0.12956252452474956
2014-09-11,183.2089,184.1835,183.071,184.1559,66823558,66823558,0.211462,0.115,183.7087,"Sep 11, 14",0.13086129999134155
2014-09-12,183.972,183.9904,182.5562,183.0802,117478516,117478516,-1.0757,-0.584,183.1975,"Sep 12, 14",0.12425566041964876
2014-09-15,183.1078,183.2549,182.3907,182.9432,76401421,76401421,-0.136991,-0.075,182.8204,"Sep 15, 14",0.12341437323797926
2014-09-16,182.6021,184.6524,182.501,184.3214,116200722,116200722,1.3782,0.753,183.8814,"Sep 16, 14",0.13187759946992778
2014-09-17,184.588,185.4247,183.6502,184.5696,151265896,151265896,0.248241,0.135,184.6208,"Sep 17, 14",0.13340174164868962
2014-09-18,185.1305,185.581,184.8914,185.5534,94990300,94990300,0.983756,0.533,185.3499,"Sep 18, 14",0.1394430433226055
2014-09-19,186.1439,186.494,185.0077,185.3865,121649147,121649147,-0.16694,-0.09,185.6892,"Sep 19, 14",0.1384181467487322
2014-09-22,185.0632,185.0909,183.5668,183.9547,125552758,125552758,-1.4317,-0.772,184.095,"Sep 22, 14",0.12962577458293348
2014-09-23,183.2897,184.0563,182.8463,182.9017,111393319,111393319,-1.053,-0.572,183.4331,"Sep 23, 14",0.1231595307705393
2014-09-24,182.9294,184.4535,182.4491,184.3334,107275635,107275635,1.4317,0.783,183.5814,"Sep 24, 14",0.13195128885810323
2014-09-25,183.8531,183.8624,181.2945,181.3591,150300028,150300028,-2.9743,-1.614,182.0811,"Sep 25, 14",0.11368675992058752
2014-09-26,181.6917,183.2527,181.433,182.8001,103546740,103546740,1.441,0.795,182.2256,"Sep 26, 14",0.12253562728398719
2014-09-29,181.2298,182.7909,181.0913,182.4676,95111605,95111605,-0.332533,-0.182,182.0831,"Sep 29, 14",0.12049381715329303
2014-09-30,182.6061,183.1696,181.6085,181.9872,131302082,131302082,-0.480322,-0.263,182.2963,"Sep 30, 14",0.11754378531333654
2014-10-01,181.6917,181.7563,179.1145,179.521,177797862,177797862,-2.4663,-1.355,180.2126,"Oct 1, 14",0.10239938788681552
2014-10-02,179.3639,180.1722,177.6736,179.5487,157285182,157285182,0.027707,0.015,179.1415,"Oct 2, 14",0.10256948755785386
2014-10-03,180.7495,181.9133,180.1953,181.5254,121568769,121568769,1.9767,1.101,181.3123,"Oct 3, 14",0.11470797202505192
2014-10-06,182.2828,182.523,180.659,181.3129,104778335,104778335,-0.21245,-0.117,181.5574,"Oct 6, 14",0.11340305577611211
2014-10-07,180.38,180.7864,178.4772,178.5141,147913498,147913498,-2.7988,-1.544,179.7127,"Oct 7, 14",0.09621623414066212
2014-10-08,178.6157,181.8949,177.6828,181.6362,186461453,186461453,3.1221,1.749,179.7505,"Oct 8, 14",0.11538837070920516
2014-10-09,181.3499,181.5993,177.886,178.0338,210704601,210704601,-3.6024,-1.983,179.2671,"Oct 9, 14",0.09326681637894044
2014-10-10,177.9876,178.8744,175.9555,176.0017,221908954,221908954,-2.0321,-1.141,177.4325,"Oct 10, 14",0.08078813256966567
2014-10-13,175.9278,176.5651,173.0089,173.1104,230938833,230938833,-2.8913,-1.643,175.0799,"Oct 13, 14",0.06303328856703005
2014-10-14,174.0434,175.3366,172.7687,173.3784,215846527,215846527,0.267966,0.155,173.994,"Oct 14, 14",0.06467901823628137
2014-10-15,171.0322,173.3728,168.0394,172.2053,380714598,380714598,-1.1731,-0.677,170.6436,"Oct 15, 14",0.057475266463898035
2014-10-16,169.0924,173.2675,168.9354,172.0575,270391488,270391488,-0.147793,-0.086,171.5246,"Oct 16, 14",0.056567658832870696
2014-10-17,174.0434,175.272,173.3045,174.0896,214624921,214624921,2.0321,1.181,174.2805,"Oct 17, 14",0.06904634264214528
2014-10-20,173.8217,175.9185,173.7201,175.78,130010813,130010813,1.6904,0.971,175.0323,"Oct 20, 14",0.07942672112312457
2014-10-21,177.0547,179.3824,176.8699,179.2623,154948579,154948579,3.4823,1.981,178.31,"Oct 21, 14",0.1008107674934003
2014-10-22,179.6226,180.0382,177.9137,177.9876,151822409,151822409,-1.2747,-0.711,179.0043,"Oct 22, 14",0.09298311223446486
2014-10-23,179.7704,181.2298,179.4378,180.0567,154944169,154944169,2.0691,1.162,180.3043,"Oct 23, 14",0.1056890049906139
2014-10-24,180.3523,181.4977,179.6503,181.4423,117927286,117927286,1.3855,0.77,180.7822,"Oct 24, 14",0.11419767301193705
2014-10-27,180.7957,181.4607,180.1491,181.1929,82953689,82953689,-0.249399,-0.137,180.902,"Oct 27, 14",0.11266616189435776
2014-10-28,181.8025,183.2804,181.7194,183.2712,106735936,106735936,2.0783,1.147,182.447,"Oct 28, 14",0.12542854984810775
2014-10-29,183.4005,183.927,181.784,182.9941,142557417,142557417,-0.277109,-0.151,182.9142,"Oct 29, 14",0.12372693905949012
2014-10-30,182.4953,184.6937,182.3382,184.1672,113329976,113329976,1.1731,0.641,183.5974,"Oct 30, 14",0.13093069083187345
2014-10-31,186.3841,186.421,185.4511,186.2732,146902554,146902554,2.106,1.144,185.9877,"Oct 31, 14",0.1438631784566618
2014-11-03,186.5134,187.0029,185.9453,186.3748,93734143,93734143,0.101604,0.055,186.4295,"Nov 3, 14",0.14448708194321375
2014-11-04,185.876,186.2178,184.7953,185.7282,93342777,93342777,-0.646589,-0.347,185.6153,"Nov 4, 14",0.14051645207702748
2014-11-05,187.0861,187.1322,186.0792,186.9013,91708574,91708574,1.1731,0.632,186.6372,"Nov 5, 14",0.1477202038494108
2014-11-06,186.9475,187.7511,186.2547,187.6495,107089076,107089076,0.748195,0.4,187.2004,"Nov 6, 14",0.152314737202149
2014-11-07,187.6865,188.0651,187.1507,187.825,89539712,89539712,0.175501,0.094,187.6593,"Nov 7, 14",0.15339244450421471
2014-11-10,187.8712,188.4716,187.631,188.4162,66318964,66318964,0.59117,0.315,188.142,"Nov 10, 14",0.15702287502832443
2014-11-11,188.4855,188.721,188.1114,188.5963,54499375,54499375,0.180121,0.096,188.4021,"Nov 11, 14",0.15812882992919078
2014-11-12,187.8343,188.6564,187.7973,188.3977,90120295,90120295,-0.198595,-0.105,188.3194,"Nov 12, 14",0.15690927055488718
2014-11-13,188.564,189.2013,187.7049,188.6102,85357918,85357918,0.212452,0.113,188.5105,"Nov 13, 14",0.15821418680382718
2014-11-14,188.5455,188.8873,188.176,188.6564,80417514,80417514,0.046182,0.024,188.5475,"Nov 14, 14",0.15849789094830258
2014-11-17,188.2961,188.9704,188.1114,188.7764,80440954,80440954,0.120082,0.064,188.6117,"Nov 17, 14",0.15923478483005693
2014-11-18,188.8411,190.2082,188.8411,189.8664,76068107,76068107,1.09,0.577,189.7064,"Nov 18, 14",0.1659282375893254
2014-11-19,189.6447,189.8664,188.7118,189.5616,82373009,82373009,-0.304823,-0.161,189.309,"Nov 19, 14",0.16405652712966942
2014-11-20,188.6748,190.0142,188.6009,189.8941,72840326,72840326,0.332535,0.175,189.6214,"Nov 20, 14",0.16609833726036374
2014-11-21,191.7969,191.9858,190.2636,190.9102,142327285,142327285,1.0161,0.535,191.0434,"Nov 21, 14",0.17233798620411844
2014-11-24,191.3628,191.566,191.1226,191.4459,65880759,65880759,0.535743,0.281,191.3484,"Nov 24, 14",0.17562760330791666
2014-11-25,191.7046,191.9355,191.021,191.3074,79108301,79108301,-0.138552,-0.072,191.4606,"Nov 25, 14",0.17477710495272525
2014-11-26,191.4736,191.9078,191.2335,191.7969,62167832,62167832,0.48956,0.256,191.5685,"Nov 26, 14",0.17778301791204804
2014-11-28,191.6584,192.0094,191.1226,191.3905,57890088,57890088,-0.406428,-0.212,191.5739,"Nov 28, 14",0.1752874039658401
2014-12-01,190.6515,190.7809,189.7094,190.0604,103968354,103968354,-1.3301,-0.695,191.0159,"Dec 1, 14",0.16711954936482815
2014-12-02,190.1066,191.5198,190.0807,191.2843,74507192,74507192,1.2239,0.644,190.9381,"Dec 2, 14",0.17463525288048753
2014-12-03,191.4829,192.268,191.2981,192.0279,68951968,68951968,0.743575,0.389,191.8175,"Dec 3, 14",0.1792015386344251
2014-12-04,191.7046,192.3742,190.9287,191.8154,91316591,91316591,-0.212449,-0.111,191.7013,"Dec 4, 14",0.17789662238548526
2014-12-05,192.0094,192.5636,191.7138,192.1295,91025470,91025470,0.314058,0.164,192.0724,"Dec 5, 14",0.17982544212097717
2014-12-08,191.6861,192.2403,190.2174,190.8455,108588152,108588152,-1.2839,-0.668,191.1803,"Dec 8, 14",0.1719406775862058
